date,product_id,sku,quantity_sold,unit_price,total_revenue,hour,promotion_active,promotion_discount,transaction_id
2025-08-26,46,HOM00046,1,223.37,223.37,18,False,0.0,TXN000010197
2025-08-26,46,HOM00046,1,223.37,223.37,11,False,0.0,TXN000010198
2025-08-26,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000010199
2025-08-26,46,HOM00046,1,223.37,223.37,17,False,0.0,TXN000010200
2025-08-26,46,HOM00046,1,223.37,223.37,17,False,0.0,TXN000010201
2025-08-26,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000010202
2025-08-26,46,HOM00046,1,223.37,223.37,17,False,0.0,TXN000010203
2025-08-26,46,HOM00046,1,223.37,223.37,14,False,0.0,TXN000010204
2025-08-26,46,HOM00046,1,223.37,223.37,15,False,0.0,TXN000010205
2025-08-26,46,HOM00046,1,223.37,223.37,11,False,0.0,TXN000010206
2025-08-26,46,HOM00046,1,223.37,223.37,13,False,0.0,TXN000010207
2025-08-26,46,HOM00046,1,223.37,223.37,12,False,0.0,TXN000010208
2025-08-26,54,ELE00054,1,452.55,452.55,13,False,0.0,TXN000010209
2025-08-26,54,ELE00054,1,452.55,452.55,16,False,0.0,TXN000010210
2025-08-26,54,ELE00054,1,452.55,452.55,16,False,0.0,TXN000010211
2025-08-26,54,ELE00054,1,452.55,452.55,16,False,0.0,TXN000010212
2025-08-26,54,ELE00054,1,452.55,452.55,15,False,0.0,TXN000010213
2025-08-26,54,ELE00054,1,452.55,452.55,16,False,0.0,TXN000010214
2025-08-26,54,ELE00054,1,452.55,452.55,10,False,0.0,TXN000010215
2025-08-26,54,ELE00054,1,452.55,452.55,10,False,0.0,TXN000010216
2025-08-26,54,ELE00054,1,452.55,452.55,14,False,0.0,TXN000010217
2025-08-26,97,FOO00097,1,10.99,10.99,11,False,0.0,TXN000010218
2025-08-26,73,HEA00073,1,36.19,36.19,10,False,0.0,TXN000010219
2025-08-26,73,HEA00073,1,36.19,36.19,16,False,0.0,TXN000010220
2025-08-26,73,HEA00073,1,36.19,36.19,10,False,0.0,TXN000010221
2025-08-26,73,HEA00073,1,36.19,36.19,14,False,0.0,TXN000010222
2025-08-26,22,HOM00022,1,48.73,48.73,13,False,0.0,TXN000010223
2025-08-26,26,BOO00026,1,19.33,19.33,13,False,0.0,TXN000010224
2025-08-26,26,BOO00026,1,19.33,19.33,11,False,0.0,TXN000010225
2025-08-26,100,BOO00100,1,14.86,14.86,14,False,0.0,TXN000010226
2025-08-26,15,FOO00015,1,14.71,14.71,12,False,0.0,TXN000010227
2025-08-26,15,FOO00015,1,14.71,14.71,16,False,0.0,TXN000010228
2025-08-26,43,FOO00043,1,5.78,5.78,14,False,0.0,TXN000010229
2025-08-26,70,FOO00070,1,20.89,20.89,13,False,0.0,TXN000010230
2025-08-26,70,FOO00070,1,20.89,20.89,15,False,0.0,TXN000010231
2025-08-26,70,FOO00070,1,20.89,20.89,16,False,0.0,TXN000010232
2025-08-26,23,SPO00023,1,120.9,120.9,16,False,0.0,TXN000010233
2025-08-26,23,SPO00023,1,120.9,120.9,12,False,0.0,TXN000010234
2025-08-27,92,HEA00092,1,32.85,32.85,16,False,0.0,TXN000020235
2025-08-27,92,HEA00092,1,32.85,32.85,14,False,0.0,TXN000020236
2025-08-27,81,SPO00081,1,142.14,142.14,16,False,0.0,TXN000020237
2025-08-27,81,SPO00081,1,142.14,142.14,18,False,0.0,TXN000020238
2025-08-27,81,SPO00081,1,142.14,142.14,16,False,0.0,TXN000020239
2025-08-27,50,SPO00050,1,164.96,164.96,12,False,0.0,TXN000020240
2025-08-27,50,SPO00050,1,164.96,164.96,17,False,0.0,TXN000020241
2025-08-27,50,SPO00050,1,164.96,164.96,13,False,0.0,TXN000020242
2025-08-27,50,SPO00050,1,164.96,164.96,14,False,0.0,TXN000020243
2025-08-27,50,SPO00050,1,164.96,164.96,12,False,0.0,TXN000020244
2025-08-27,50,SPO00050,1,164.96,164.96,17,False,0.0,TXN000020245
2025-08-27,96,TOY00096,1,22.45,22.45,16,False,0.0,TXN000020246
2025-08-27,26,BOO00026,1,19.33,19.33,15,False,0.0,TXN000020247
2025-08-27,62,TOY00062,1,39.42,39.42,15,False,0.0,TXN000020248
2025-08-27,62,TOY00062,1,39.42,39.42,16,False,0.0,TXN000020249
2025-08-27,5,HEA00005,1,61.24,61.24,14,False,0.0,TXN000020250
2025-08-27,86,SPO00086,1,101.23,101.23,12,False,0.0,TXN000020251
2025-08-27,86,SPO00086,1,101.23,101.23,15,False,0.0,TXN000020252
2025-08-27,86,SPO00086,1,101.23,101.23,15,False,0.0,TXN000020253
2025-08-27,3,HOM00003,1,95.08,95.08,16,False,0.0,TXN000020254
2025-08-27,3,HOM00003,4,95.08,380.32,12,False,0.0,TXN000020255
2025-08-27,3,HOM00003,2,95.08,190.16,14,False,0.0,TXN000020256
2025-08-27,66,FOO00066,1,4.52,4.52,14,False,0.0,TXN000020257
2025-08-27,66,FOO00066,1,4.52,4.52,15,False,0.0,TXN000020258
2025-08-27,43,FOO00043,1,5.78,5.78,14,False,0.0,TXN000020259
2025-08-27,43,FOO00043,1,5.78,5.78,9,False,0.0,TXN000020260
2025-08-27,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000020261
2025-08-27,43,FOO00043,2,5.78,11.56,13,False,0.0,TXN000020262
2025-08-27,43,FOO00043,1,5.78,5.78,18,False,0.0,TXN000020263
2025-08-27,8,BOO00008,1,10.02,10.02,12,False,0.0,TXN000020264
2025-08-27,8,BOO00008,1,10.02,10.02,15,False,0.0,TXN000020265
2025-08-27,8,BOO00008,1,10.02,10.02,14,False,0.0,TXN000020266
2025-08-27,8,BOO00008,1,10.02,10.02,15,False,0.0,TXN000020267
2025-08-27,8,BOO00008,1,10.02,10.02,19,False,0.0,TXN000020268
2025-08-27,32,SPO00032,1,44.87,44.87,15,False,0.0,TXN000020269
2025-08-27,46,HOM00046,1,223.37,223.37,18,False,0.0,TXN000020270
2025-08-27,46,HOM00046,1,223.37,223.37,12,False,0.0,TXN000020271
2025-08-27,97,FOO00097,1,10.99,10.99,11,False,0.0,TXN000020272
2025-08-27,97,FOO00097,1,10.99,10.99,9,False,0.0,TXN000020273
2025-08-27,97,FOO00097,1,10.99,10.99,16,False,0.0,TXN000020274
2025-08-27,97,FOO00097,1,10.99,10.99,13,False,0.0,TXN000020275
2025-08-27,97,FOO00097,3,10.99,32.97,13,False,0.0,TXN000020276
2025-08-27,97,FOO00097,1,10.99,10.99,18,False,0.0,TXN000020277
2025-08-27,53,ELE00053,1,61.94,61.94,12,False,0.0,TXN000020278
2025-08-27,53,ELE00053,3,61.94,185.82,16,False,0.0,TXN000020279
2025-08-27,53,ELE00053,1,61.94,61.94,16,False,0.0,TXN000020280
2025-08-27,53,ELE00053,1,61.94,61.94,15,False,0.0,TXN000020281
2025-08-27,74,BOO00074,1,14.2,14.2,13,False,0.0,TXN000020282
2025-08-27,74,BOO00074,1,14.2,14.2,16,False,0.0,TXN000020283
2025-08-27,74,BOO00074,1,14.2,14.2,16,False,0.0,TXN000020284
2025-08-27,38,CLO00038,1,64.58,64.58,12,False,0.0,TXN000020285
2025-08-27,4,CLO00004,2,136.33,272.66,9,False,0.0,TXN000020286
2025-08-27,4,CLO00004,4,136.33,545.32,11,False,0.0,TXN000020287
2025-08-27,4,CLO00004,1,136.33,136.33,18,False,0.0,TXN000020288
2025-08-27,4,CLO00004,1,136.33,136.33,14,False,0.0,TXN000020289
2025-08-27,4,CLO00004,1,136.33,136.33,15,False,0.0,TXN000020290
2025-08-27,87,TOY00087,2,88.38,176.76,16,False,0.0,TXN000020291
2025-08-27,22,HOM00022,1,48.73,48.73,18,False,0.0,TXN000020292
2025-08-27,22,HOM00022,1,48.73,48.73,16,False,0.0,TXN000020293
2025-08-27,22,HOM00022,3,48.73,146.19,12,False,0.0,TXN000020294
2025-08-27,22,HOM00022,1,48.73,48.73,11,False,0.0,TXN000020295
2025-08-27,22,HOM00022,1,48.73,48.73,12,False,0.0,TXN000020296
2025-08-27,22,HOM00022,1,48.73,48.73,15,False,0.0,TXN000020297
2025-08-27,69,HOM00069,1,48.32,48.32,11,False,0.0,TXN000020298
2025-08-27,6,HEA00006,1,64.45,64.45,16,False,0.0,TXN000020299
2025-08-27,6,HEA00006,1,64.45,64.45,16,False,0.0,TXN000020300
2025-08-27,6,HEA00006,1,64.45,64.45,17,False,0.0,TXN000020301
2025-08-27,6,HEA00006,1,64.45,64.45,12,False,0.0,TXN000020302
2025-08-27,98,FOO00098,1,15.23,15.23,13,False,0.0,TXN000020303
2025-08-27,98,FOO00098,1,15.23,15.23,17,False,0.0,TXN000020304
2025-08-27,2,BOO00002,1,19.31,19.31,16,False,0.0,TXN000020305
2025-08-28,97,FOO00097,1,10.99,10.99,9,False,0.0,TXN000030306
2025-08-28,97,FOO00097,1,10.99,10.99,9,False,0.0,TXN000030307
2025-08-28,97,FOO00097,1,10.99,10.99,18,False,0.0,TXN000030308
2025-08-28,18,SPO00018,1,96.99,96.99,18,False,0.0,TXN000030309
2025-08-28,18,SPO00018,1,96.99,96.99,14,False,0.0,TXN000030310
2025-08-28,18,SPO00018,1,96.99,96.99,17,False,0.0,TXN000030311
2025-08-28,78,FOO00078,1,7.93,7.93,15,False,0.0,TXN000030312
2025-08-28,78,FOO00078,1,7.93,7.93,11,False,0.0,TXN000030313
2025-08-28,78,FOO00078,1,7.93,7.93,11,False,0.0,TXN000030314
2025-08-28,78,FOO00078,1,7.93,7.93,13,False,0.0,TXN000030315
2025-08-28,12,BOO00012,1,45.88,45.88,15,False,0.0,TXN000030316
2025-08-28,12,BOO00012,2,45.88,91.76,16,False,0.0,TXN000030317
2025-08-28,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000030318
2025-08-28,43,FOO00043,1,5.78,5.78,13,False,0.0,TXN000030319
2025-08-28,52,SPO00052,1,42.4,42.4,16,False,0.0,TXN000030320
2025-08-28,45,ELE00045,1,161.82,161.82,15,False,0.0,TXN000030321
2025-08-28,83,HOM00083,1,286.99,286.99,15,False,0.0,TXN000030322
2025-08-28,83,HOM00083,1,286.99,286.99,12,False,0.0,TXN000030323
2025-08-28,5,HEA00005,1,61.24,61.24,12,False,0.0,TXN000030324
2025-08-28,5,HEA00005,1,61.24,61.24,19,False,0.0,TXN000030325
2025-08-28,35,HOM00035,3,210.24,630.72,11,False,0.0,TXN000030326
2025-08-28,67,TOY00067,1,78.98,78.98,14,False,0.0,TXN000030327
2025-08-28,67,TOY00067,1,78.98,78.98,13,False,0.0,TXN000030328
2025-08-28,20,FOO00020,1,4.17,4.17,10,False,0.0,TXN000030329
2025-08-28,20,FOO00020,1,4.17,4.17,18,False,0.0,TXN000030330
2025-08-28,44,ELE00044,1,454.81,454.81,12,False,0.0,TXN000030331
2025-08-28,44,ELE00044,1,454.81,454.81,18,False,0.0,TXN000030332
2025-08-28,48,HOM00048,1,194.13,194.13,15,False,0.0,TXN000030333
2025-08-28,48,HOM00048,1,194.13,194.13,13,False,0.0,TXN000030334
2025-08-28,48,HOM00048,1,194.13,194.13,15,False,0.0,TXN000030335
2025-08-28,29,CLO00029,1,63.64,63.64,15,False,0.0,TXN000030336
2025-08-28,29,CLO00029,1,63.64,63.64,15,False,0.0,TXN000030337
2025-08-28,29,CLO00029,1,63.64,63.64,9,False,0.0,TXN000030338
2025-08-28,29,CLO00029,1,63.64,63.64,12,False,0.0,TXN000030339
2025-08-28,29,CLO00029,1,63.64,63.64,18,False,0.0,TXN000030340
2025-08-28,29,CLO00029,1,63.64,63.64,16,False,0.0,TXN000030341
2025-08-28,100,BOO00100,1,14.86,14.86,18,False,0.0,TXN000030342
2025-08-28,100,BOO00100,1,14.86,14.86,9,False,0.0,TXN000030343
2025-08-28,63,FOO00063,1,11.6,11.6,12,False,0.0,TXN000030344
2025-08-28,6,HEA00006,1,64.45,64.45,15,False,0.0,TXN000030345
2025-08-28,6,HEA00006,1,64.45,64.45,12,False,0.0,TXN000030346
